identifiedby_att,correto?,probabilidade_corretude,nome_real,scientificname
"Guimarães, EF",1,0.5514097200479395,Peperomia urocarpa,Peperomia urocarpa
George Azevedo de Queiroz,1,0.45407715773045076,Piper amplum,Piper amplum
"Guimarães, EF",1,0.5514097200479395,Piper permucronatum,Piper permucronatum
"Guimarães, EF",1,0.5514097200479395,Piper richardiifolium,Piper richardiifolium
"Carvalho-Silva, M",1,0.6647044240526462,Piper caldense,Piper caldense
T. G. Yuncker,0,0.3560215930235693,Piper,Piper tefeanum
R. Callejas Posada,1,0.3481570883814911,Peperomia sincorana,Peperomia sincorana
T. G. Yuncker,0,0.3560215930235693,Piper,Piper piritubanum
"Guimarães, EF",1,0.5514097200479395,Piper corcovadensis,Piper corcovadensis
M. Carvalho-Silva,1,0.6398998245225979,Peperomia urocarpa,Peperomia urocarpa
George Azevedo de Queiroz,1,0.45407715773045076,Piper aduncum,Piper aduncum
"Marcusso, GM",1,0.49650351640644386,Peperomia corcovadensis,Peperomia corcovadensis
D. Monteiro,1,0.6345303638176161,Peperomia macrostachya,Peperomia macrostachya
"Guimarães, EF",0,0.5514097200479395,Peperomia glazioui,Peperomia glaziovii
"Guimarães, EF",0,0.5514097200479395,Piper arboreum,Piper arboreum arboreum
M. Carvalho-Silva,0,0.6398998245225979,Piper arboreum,Piper arboreum subsp. arboreum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia armondii,Peperomia armondii
George Azevedo de Queiroz,1,0.45407715773045076,Piper tuberculatum,Piper tuberculatum
"Callejas, R",0,0.3765992969677145,Piper,Piper michelianum hirtellum
"Callejas, R",1,0.3765992969677145,Peperomia arifolia,Peperomia arifolia
T. G. Yuncker,1,0.3560215930235693,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",1,0.5514097200479395,Piper gaudichaudianum,Piper gaudichaudianum
T. G. Yuncker,1,0.3560215930235693,Piper manausense,Piper manausense
"Marcusso, GM",0,0.49650351640644386,Piper,Piper schwackei
"Callejas, R",1,0.3765992969677145,Peperomia pseudoestrellensis,Peperomia pseudoestrellensis
George Azevedo de Queiroz,0,0.45407715773045076,Piper,Piper pellucida
"Guimarães, EF",1,0.5514097200479395,Piper arboreum,Piper arboreum
"Carvalho-Silva, M",0,0.6647044240526462,Piper hispidum,Piper hispidum hispidum
"Guimarães, EF",1,0.5514097200479395,Piper cernuum,Piper cernuum
"Guimarães, EF",1,0.5514097200479395,Peperomia catharinae,Peperomia catharinae
"Callejas, R",1,0.3765992969677145,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5514097200479395,Piper caldense,Piper caldense
"Carvalho-Silva, M",1,0.6647044240526462,Piper amplum,Piper amplum
T. G. Yuncker,1,0.3560215930235693,Piper hoffmannseggianum,Piper hoffmannseggianum
"Callejas, R",1,0.3765992969677145,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5514097200479395,Peperomia subrubrispica,Peperomia subrubrispica
"Guimarães, EF",1,0.5514097200479395,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5514097200479395,Peperomia velloziana,Peperomia velloziana
"Callejas, R",1,0.3765992969677145,Piper bartlingianum,Piper bartlingianum
"Guimarães, EF",1,0.5514097200479395,Piper amalago,Piper amalago
"Carvalho-Silva, M",1,0.6647044240526462,Piper fuligineum,Piper fuligineum
D. Monteiro,1,0.6345303638176161,Piper arboreum,Piper arboreum
R. Callejas Posada,1,0.3481570883814911,Piper arboreum,Piper arboreum
"Callejas, R",0,0.3765992969677145,Piper,Piper concinnatoris
"Carvalho-Silva, M",0,0.6647044240526462,Piper arboreum,Piper arboreum arboreum
"Guimarães, EF",1,0.5514097200479395,Peperomia alata,Peperomia alata
"Machado-Silva, T.",1,0.9143551340758224,Peperomia barbarana,Peperomia barbarana
"Machado-Silva, T.",1,0.9143551340758224,Peperomia barbarana,Peperomia barbarana
M. Carvalho-Silva,1,0.6398998245225979,Piper ovatum,Piper ovatum
"Callejas, R",1,0.3765992969677145,Peperomia mandioccana,Peperomia mandioccana
"Machado-Silva, T.",1,0.9143551340758224,Peperomia rotundifolia,Peperomia rotundifolia
R. Callejas Posada,1,0.3481570883814911,Peperomia tetraphylla,Peperomia tetraphylla
"Callejas, R",1,0.3765992969677145,Piper solmsianum,Piper solmsianum
"Carvalho-Silva, M",1,0.6647044240526462,Piper hispidum,Piper hispidum
T. G. Yuncker,1,0.3560215930235693,Piper mikanianum,Piper mikanianum
D. Monteiro,0,0.6345303638176161,Piper aduncum,Piper
"Guimarães, EF",0,0.5514097200479395,Piper amalago,Piper amalago medium
"Guimarães, EF",1,0.5514097200479395,Piper aduncum,Piper aduncum
"Guimarães, EF",1,0.5514097200479395,Piper malacophyllum,Piper malacophyllum
"Guimarães, EF",0,0.5514097200479395,Peperomia hispidula,Peperomia hispidula sellowiana
"Carvalho-Silva, M",1,0.6647044240526462,Piper regnellii,Piper regnellii
"Marcusso, GM",1,0.49650351640644386,Peperomia arifolia,Peperomia arifolia
"Guimarães, EF",1,0.5514097200479395,Piper ovatum,Piper ovatum
R. Callejas Posada,1,0.3481570883814911,Piper anisum,Piper anisum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5514097200479395,Piper miquelianum,Piper miquelianum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia gardneriana,Peperomia gardneriana
"Machado-Silva, T.",1,0.9143551340758224,Peperomia martiana,Peperomia martiana
"Guimarães, EF",0,0.5514097200479395,Piper,Piper reitzii
T. G. Yuncker,1,0.3560215930235693,Peperomia catharinae,Peperomia catharinae
"Callejas, R",1,0.3765992969677145,Piper aduncum,Piper aduncum
"Callejas, R",0,0.3765992969677145,Piper hoffmannseggianum hoffmannseggianum,Piper hoffmmannseggianum hoffmmannseggianum
R. Callejas Posada,1,0.3481570883814911,Piper dilatatum,Piper dilatatum
"Marcusso, GM",1,0.49650351640644386,Piper dilatatum,Piper dilatatum
"Guimarães, EF",0,0.5514097200479395,Piper hoffmannseggianum,Piper hoffmanseggianum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia delicatula,Peperomia delicatula
"Guimarães, EF",1,0.5514097200479395,Piper anisum,Piper anisum
"Carvalho-Silva, M",1,0.6647044240526462,Piper fuligineum,Piper fuligineum
R. Callejas Posada,1,0.3481570883814911,Peperomia glabella,Peperomia glabella
"Callejas, R",1,0.3765992969677145,Piper macedoi,Piper macedoi
"Guimarães, EF",1,0.5514097200479395,Peperomia hilariana,Peperomia hilariana
"Guimarães, EF",1,0.5514097200479395,Piper aduncum,Piper aduncum
T. G. Yuncker,1,0.3560215930235693,Piper mikanianum,Piper mikanianum
"Guimarães, EF",1,0.5514097200479395,Manekia obtusa,Manekia obtusa
"Marcusso, GM",1,0.49650351640644386,Piper arboreum,Piper arboreum
"Carvalho-Silva, M",0,0.6647044240526462,Piper arboreum,Piper arboreum arboreum
"Callejas, R",0,0.3765992969677145,Piper miquelianum,Piper miquelianum var. miquelianum
"Callejas, R",1,0.3765992969677145,Piper ovatum,Piper ovatum
R. Callejas Posada,0,0.3481570883814911,Piper,Piper concinnatoris
"Machado-Silva, T.",1,0.9143551340758224,Piper amalago,Piper amalago
"Guimarães, EF",0,0.5514097200479395,Piper arboreum,Piper arboreum arboreum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia pellucida,Peperomia pellucida
R. Callejas Posada,1,0.3481570883814911,Piper aduncum,Piper aduncum
"Guimarães, EF",1,0.5514097200479395,Peperomia hilariana,Peperomia hilariana
R. Callejas Posada,0,0.3481570883814911,Piper corcovadensis,Piper corcovadensis blanchetii
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia blanda,Peperomia blanda
"Guimarães, EF",1,0.5514097200479395,Piper ovatum,Piper ovatum
R. Callejas Posada,1,0.3481570883814911,Piper amplum,Piper amplum
"Guimarães, EF",0,0.5514097200479395,Piper arboreum,Piper arboreum falcifolium
T. G. Yuncker,0,0.3560215930235693,Piper,Piper amapense
M. Carvalho-Silva,1,0.6398998245225979,Piper aduncum,Piper aduncum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia glabella,Peperomia glabella
"Callejas, R",0,0.3765992969677145,Piper,Piper humillimum
"Guimarães, EF",1,0.5514097200479395,Peperomia urocarpa,Peperomia urocarpa
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia hispidula,Peperomia hispidula
"Guimarães, EF",1,0.5514097200479395,Peperomia blanda,Peperomia blanda
"Guimarães, EF",1,0.5514097200479395,Piper tuberculatum,Piper tuberculatum
D. Monteiro,1,0.6345303638176161,Peperomia trineura,Peperomia trineura
R. Callejas Posada,0,0.3481570883814911,Piper,Piper lepturum
M. Carvalho-Silva,1,0.6398998245225979,Piper umbellatum,Piper umbellatum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia balansana,Peperomia balansana
"Guimarães, EF",0,0.5514097200479395,Piper amalago,Piper amalago medium
George Azevedo de Queiroz,1,0.45407715773045076,Piper hoffmannseggianum,Piper hoffmannseggianum
R. Callejas Posada,0,0.3481570883814911,Piper miquelianum,Piper miquelianum hirtellum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia loxensis,Peperomia loxensis
"Machado-Silva, T.",1,0.9143551340758224,Peperomia catharinae,Peperomia catharinae
George Azevedo de Queiroz,1,0.45407715773045076,Piper hoffmannseggianum,Piper hoffmannseggianum
"Guimarães, EF",1,0.5514097200479395,Peperomia galioides,Peperomia galioides
"Machado-Silva, T.",1,0.9143551340758224,Peperomia balansana,Peperomia balansana
"Marcusso, GM",0,0.49650351640644386,Piper,Piper baccans
"Guimarães, EF",1,0.5514097200479395,Piper regnellii,Piper regnellii
"Callejas, R",1,0.3765992969677145,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5514097200479395,Peperomia alata,Peperomia alata
R. Callejas Posada,1,0.3481570883814911,Piper anisum,Piper anisum
M. Carvalho-Silva,1,0.6398998245225979,Piper dilatatum,Piper dilatatum
"Guimarães, EF",1,0.5514097200479395,Peperomia elongata,Peperomia elongata
T. G. Yuncker,1,0.3560215930235693,Peperomia oreophila,Peperomia oreophila
M. Carvalho-Silva,1,0.6398998245225979,Piper hispidum,Piper hispidum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia elongata,Peperomia elongata
"Callejas, R",1,0.3765992969677145,Peperomia macrostachya,Peperomia macrostachya
"Callejas, R",1,0.3765992969677145,Piper hostmannianum,Piper hostmannianum
"Guimarães, EF",1,0.5514097200479395,Piper mollicomum,Piper mollicomum
"Guimarães, EF",1,0.5514097200479395,Peperomia tetraphylla,Peperomia tetraphylla
George Azevedo de Queiroz,1,0.45407715773045076,Peperomia serpens,Peperomia serpens
R. Callejas Posada,1,0.3481570883814911,Peperomia circinnata,Peperomia circinnata
"Guimarães, EF",1,0.5514097200479395,Peperomia emarginella,Peperomia emarginella
R. Callejas Posada,1,0.3481570883814911,Piper hispidum,Piper hispidum
"Callejas, R",0,0.3765992969677145,Piper,Piper erectipilum
"Guimarães, EF",0,0.5514097200479395,Piper,Piper coruscans
D. Monteiro,0,0.6345303638176161,Piper,Piper mosenii
"Marcusso, GM",0,0.49650351640644386,Piper aduncum,Piper
"Callejas, R",1,0.3765992969677145,Piper xylosteoides,Piper xylosteoides
M. Carvalho-Silva,1,0.6398998245225979,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5514097200479395,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",0,0.5514097200479395,Piper tuberculatum,Piper tuberculatum tuberculatum
"Guimarães, EF",1,0.5514097200479395,Piper malacophyllum,Piper malacophyllum
"Guimarães, EF",1,0.5514097200479395,Piper amplum,Piper amplum
"Guimarães, EF",0,0.5514097200479395,Peperomia tetraphylla,Peperomia tetraphylla tetraphylla
"Callejas, R",1,0.3765992969677145,Piper gaudichaudianum,Piper gaudichaudianum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia alata,Peperomia alata
"Callejas, R",1,0.3765992969677145,Piper dumosum,Piper dumosum
"Guimarães, EF",1,0.5514097200479395,Piper amalago,Piper amalago
"Callejas, R",1,0.3765992969677145,Piper dilatatum,Piper dilatatum
"Marcusso, GM",1,0.49650351640644386,Piper bartlingianum,Piper bartlingianum
"Guimarães, EF",1,0.5514097200479395,Peperomia circinnata,Peperomia circinnata
"Guimarães, EF",1,0.5514097200479395,Peperomia urocarpa,Peperomia urocarpa
R. Callejas Posada,1,0.3481570883814911,Piper amalago,Piper amalago
"Guimarães, EF",0,0.5514097200479395,Piper,Piper alatipetiolatum
T. G. Yuncker,1,0.3560215930235693,Piper fuligineum,Piper fuligineum
"Guimarães, EF",0,0.5514097200479395,Peperomia pereskiaefolia,Peperomia pereskiifolia
M. Carvalho-Silva,1,0.6398998245225979,Piper amplum,Piper amplum
R. Callejas Posada,0,0.3481570883814911,Piper anonifolium,Piper anonifolium parvifolium
T. G. Yuncker,1,0.3560215930235693,Piper cernuum,Piper cernuum
"Guimarães, EF",0,0.5514097200479395,Piper,Piper klotzschianum
"Guimarães, EF",1,0.5514097200479395,Piper tuberculatum,Piper tuberculatum
"Marcusso, GM",1,0.49650351640644386,Piper dilatatum,Piper dilatatum
M. Carvalho-Silva,1,0.6398998245225979,Peperomia tetraphylla,Peperomia tetraphylla
D. Monteiro,1,0.6345303638176161,Peperomia tetraphylla,Peperomia tetraphylla
"Callejas, R",0,0.3765992969677145,Piper,Piper avellanum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia delicatula,Peperomia delicatula
R. Callejas Posada,0,0.3481570883814911,Piper,Piper reticulatum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia decora,Peperomia decora
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia nitida,Peperomia nitida
"Machado-Silva, T.",1,0.9143551340758224,Peperomia subrubrispica,Peperomia subrubrispica
"Guimarães, EF",0,0.5514097200479395,Peperomia,Peperomia hispidosa
George Azevedo de Queiroz,1,0.45407715773045076,Piper hoffmannseggianum,Piper hoffmannseggianum
"Guimarães, EF",1,0.5514097200479395,Piper caldense,Piper caldense
R. Callejas Posada,0,0.3481570883814911,Piper hoffmannseggianum,Piper hoffmannseggianum hoffmannseggianum
"Guimarães, EF",0,0.5514097200479395,Piper,Piper silvigaudens
"Guimarães, EF",1,0.5514097200479395,Pothomorphe umbellata,Pothomorphe umbellata
"Callejas, R",1,0.3765992969677145,Piper solmsianum,Piper solmsianum
"Guimarães, EF",1,0.5514097200479395,Piper xylosteoides,Piper xylosteoides
"Guimarães, EF",1,0.5514097200479395,Peperomia urocarpa,Peperomia urocarpa
R. Callejas Posada,1,0.3481570883814911,Piper callosum,Piper callosum
T. G. Yuncker,0,0.3560215930235693,Piper marginatum,Piper marginatum catalpaefolium
D. Monteiro,1,0.6345303638176161,Piper lhotzkyanum,Piper lhotzkyanum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia urocarpa,Peperomia urocarpa
"Machado-Silva, T.",1,0.9143551340758224,Peperomia glabella,Peperomia glabella
"Guimarães, EF",0,0.5514097200479395,Peperomia,Peperomia adsurgens
"Guimarães, EF",1,0.5514097200479395,Piper umbellatum,Piper umbellatum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia barbarana,Peperomia barbarana
R. Callejas Posada,0,0.3481570883814911,Peperomia rotundifolia,Peperomia rotundifolia rotundifolia
"Guimarães, EF",1,0.5514097200479395,Piper marginatum,Piper marginatum
"Guimarães, EF",1,0.5514097200479395,Piper ovatum,Piper ovatum
T. G. Yuncker,0,0.3560215930235693,Peperomia glabella,Peperomia glabella nervulosa
"Guimarães, EF",0,0.5514097200479395,Piper,Piper guianense
"Guimarães, EF",1,0.5514097200479395,Peperomia dahlstedtii,Peperomia dahlstedtii
R. Callejas Posada,0,0.3481570883814911,Piper,Piper dactylostigmum
"Callejas, R",0,0.3765992969677145,Piper,Piper bullatilimbum
T. G. Yuncker,0,0.3560215930235693,Piper hispidum,Piper hispidum trachydermum
"Callejas, R",1,0.3765992969677145,Piper caldense,Piper caldense
"Guimarães, EF",1,0.5514097200479395,Piper miquelianum,Piper miquelianum
"Guimarães, EF",1,0.5514097200479395,Piper glabratum,Piper glabratum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia pellucida,Peperomia pellucida
George Azevedo de Queiroz,1,0.45407715773045076,Piper cuyabanum,Piper cuyabanum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper hermannii
"Machado-Silva, T.",1,0.9143551340758224,Peperomia alata,Peperomia alata
"Machado-Silva, T.",1,0.9143551340758224,Peperomia martiana,Peperomia martiana
"Guimarães, EF",1,0.5514097200479395,Piper bartlingianum,Piper bartlingianum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper mosenii
"Guimarães, EF",0,0.5514097200479395,Peperomia,Peperomia punicea
"Carvalho-Silva, M",0,0.6647044240526462,Piper arboreum,Piper arboreum arboreum
"Guimarães, EF",0,0.5514097200479395,Piper arboreum,Piper arboreum arboreum
"Guimarães, EF",0,0.5514097200479395,Piper miquelianum,Piper miquelianum miquelianum
"Guimarães, EF",1,0.5514097200479395,Peperomia velloziana,Peperomia velloziana
R. Callejas Posada,1,0.3481570883814911,Piper bartlingianum,Piper bartlingianum
T. G. Yuncker,1,0.3560215930235693,Piper mollicomum,Piper mollicomum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper amapense
"Guimarães, EF",0,0.5514097200479395,Peperomia glabella,Peperomia glabella glabella
"Machado-Silva, T.",1,0.9143551340758224,Peperomia glabella,Peperomia glabella
"Marcusso, GM",1,0.49650351640644386,Piper amplum,Piper amplum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper ulei
George Azevedo de Queiroz,1,0.45407715773045076,Piper mollicomum,Piper mollicomum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia circinnata,Peperomia circinnata
R. Callejas Posada,1,0.3481570883814911,Piper amalago,Piper amalago
George Azevedo de Queiroz,0,0.45407715773045076,Piper,Piper scolopendrifolium
"Guimarães, EF",1,0.5514097200479395,Peperomia rotundifolia,Peperomia rotundifolia
"Callejas, R",0,0.3765992969677145,Piper,Piper cunninghamii
R. Callejas Posada,1,0.3481570883814911,Piper arboreum,Piper arboreum
M. Carvalho-Silva,1,0.6398998245225979,Peperomia campinasana,Peperomia campinasana
"Guimarães, EF",1,0.5514097200479395,Peperomia circinnata,Peperomia circinnata
"Guimarães, EF",1,0.5514097200479395,Piper solmsianum,Piper solmsianum
R. Callejas Posada,1,0.3481570883814911,Piper cuyabanum,Piper cuyabanum
"Marcusso, GM",1,0.49650351640644386,Peperomia arifolia,Peperomia arifolia
"Guimarães, EF",1,0.5514097200479395,Piper lhotzkyanum,Piper lhotzkyanum
George Azevedo de Queiroz,1,0.45407715773045076,Piper caldense,Piper caldense
"Guimarães, EF",1,0.5514097200479395,Piper solmsianum,Piper solmsianum
"Carvalho-Silva, M",1,0.6647044240526462,Piper fuligineum,Piper fuligineum
T. G. Yuncker,1,0.3560215930235693,Peperomia corcovadensis,Peperomia corcovadensis
"Machado-Silva, T.",1,0.9143551340758224,Peperomia rubricaulis,Peperomia rubricaulis
"Callejas, R",1,0.3765992969677145,Piper amalago,Piper amalago
"Callejas, R",1,0.3765992969677145,Piper hostmannianum,Piper hostmannianum
"Callejas, R",0,0.3765992969677145,Piper,Piper nigrispicum
T. G. Yuncker,0,0.3560215930235693,Peperomia arifolia,Peperomia renifolia
"Guimarães, EF",1,0.5514097200479395,Peperomia pellucida,Peperomia pellucida
"Callejas, R",0,0.3765992969677145,Piper,Piper bullatilimbum
M. Carvalho-Silva,1,0.6398998245225979,Peperomia tetraphylla,Peperomia tetraphylla
M. Carvalho-Silva,1,0.6398998245225979,Piper regnellii,Piper regnellii
M. Carvalho-Silva,1,0.6398998245225979,Piper ovatum,Piper ovatum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper sublepidotum
"Guimarães, EF",1,0.5514097200479395,Piper aduncum,Piper aduncum
R. Callejas Posada,1,0.3481570883814911,Piper dumosum,Piper dumosum
"Carvalho-Silva, M",1,0.6647044240526462,Piper caldense,Piper caldense
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia urocarpa,Peperomia urocarpa
"Guimarães, EF",1,0.5514097200479395,Peperomia blanda,Peperomia blanda
D. Monteiro,0,0.6345303638176161,Piper,Piper robustipedunculum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia alata,Peperomia alata
"Guimarães, EF",1,0.5514097200479395,Piper fuligineum,Piper fuligineum
"Callejas, R",1,0.3765992969677145,Piper aduncum,Piper aduncum
D. Monteiro,1,0.6345303638176161,Peperomia blanda,Peperomia blanda
"Guimarães, EF",1,0.5514097200479395,Piper arboreum,Piper arboreum
D. Monteiro,0,0.6345303638176161,Piper,Piper chimonanthifolium
George Azevedo de Queiroz,1,0.45407715773045076,Piper rivinoides,Piper rivinoides
M. Carvalho-Silva,1,0.6398998245225979,Ottonia macrophylla,Ottonia macrophylla
"Marcusso, GM",0,0.49650351640644386,Peperomia,Peperomia stroemfeltii
D. Monteiro,1,0.6345303638176161,Piper solmsianum,Piper solmsianum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia loxensis,Peperomia loxensis
"Marcusso, GM",0,0.49650351640644386,Piper,Piper humillimum
"Guimarães, EF",1,0.5514097200479395,Piper glabratum,Piper glabratum
M. Carvalho-Silva,1,0.6398998245225979,Peperomia tetraphylla,Peperomia tetraphylla
"Carvalho-Silva, M",1,0.6647044240526462,Piper umbellatum,Piper umbellatum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper amazonicum
"Callejas, R",1,0.3765992969677145,Piper dilatatum,Piper dilatatum
M. Carvalho-Silva,1,0.6398998245225979,Piper hispidum,Piper hispidum
"Guimarães, EF",1,0.5514097200479395,Piper aduncum,Piper aduncum
R. Callejas Posada,0,0.3481570883814911,Piper hoffmannseggianum,Piper hoffmannseggianum hoffmannseggianum
M. Carvalho-Silva,1,0.6398998245225979,Piper regnellii,Piper regnellii
"Callejas, R",1,0.3765992969677145,Piper marginatum,Piper marginatum
"Guimarães, EF",1,0.5514097200479395,Piper miquelianum,Piper miquelianum
D. Monteiro,0,0.6345303638176161,Piper,Piper ilheusense
"Guimarães, EF",1,0.5514097200479395,Piper miquelianum,Piper miquelianum
T. G. Yuncker,0,0.3560215930235693,Peperomia tetraphylla,Peperomia tetraphylla tetraphylla
"Callejas, R",1,0.3765992969677145,Piper aleyreanum,Piper aleyreanum
R. Callejas Posada,0,0.3481570883814911,Piper,Piper plurinervosum
M. Carvalho-Silva,1,0.6398998245225979,Peperomia corcovadensis,Peperomia corcovadensis
"Guimarães, EF",1,0.5514097200479395,Piper miquelianum,Piper miquelianum
T. G. Yuncker,1,0.3560215930235693,Peperomia trineura,Peperomia trineura
T. G. Yuncker,0,0.3560215930235693,Piper,Piper pseudolanceolatum
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia pellucida,Peperomia pellucida
"Machado-Silva, T.",1,0.9143551340758224,Peperomia calophylla,Peperomia calophylla
"Callejas, R",1,0.3765992969677145,Piper manausense,Piper manausense
D. Monteiro,1,0.6345303638176161,Peperomia magnoliifolia,Peperomia magnoliifolia
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia circinnata,Peperomia circinnata
"Guimarães, EF",0,0.5514097200479395,Piper aduncum,Piper
"Callejas, R",1,0.3765992969677145,Piper divaricatum,Piper divaricatum
"Guimarães, EF",1,0.5514097200479395,Piper amplum,Piper amplum
"Carvalho-Silva, M",1,0.6647044240526462,Piper dilatatum,Piper dilatatum
"Guimarães, EF",0,0.5514097200479395,Piper,Piper lucaeanum
"Guimarães, EF",0,0.5514097200479395,Piper arboreum,Piper arboreum hirtellum
M. Carvalho-Silva,1,0.6398998245225979,Peperomia loxensis,Peperomia loxensis
"Callejas, R",1,0.3765992969677145,Piper malacophyllum,Piper malacophyllum
T. G. Yuncker,0,0.3560215930235693,Piper,Piper reticulatum
"Marcusso, GM",1,0.49650351640644386,Peperomia glabella,Peperomia glabella
"Callejas, R",0,0.3765992969677145,Piper regnellii,Piper regnellii pallescens
T. G. Yuncker,1,0.3560215930235693,Piper gaudichaudianum,Piper gaudichaudianum
"Carvalho-Silva, M",0,0.6647044240526462,Piper,Piper klotzschianum
"Machado-Silva, T.",1,0.9143551340758224,Peperomia martiana,Peperomia martiana
"Machado-Silva, T.",1,0.9143551340758224,Peperomia balansana,Peperomia balansana
"Guimarães, EF",1,0.5514097200479395,Piper caldense,Piper caldense
T. G. Yuncker,1,0.3560215930235693,Piper aduncum,Piper aduncum
D. Monteiro,1,0.6345303638176161,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",0,0.5514097200479395,Piper,Piper reitzii
"Guimarães, EF",0,0.5514097200479395,Piper arboreum,Piper arboreum arboreum
T. G. Yuncker,1,0.3560215930235693,Peperomia magnoliifolia,Peperomia magnoliifolia
"Machado-Silva, T.",1,0.9143551340758224,Peperomia tetraphylla,Peperomia tetraphylla
R. Callejas Posada,1,0.3481570883814911,Piper gaudichaudianum,Piper gaudichaudianum
"Guimarães, EF",0,0.5514097200479395,Piper arboreum,Piper arboreum arboreum
R. Callejas Posada,1,0.3481570883814911,Piper anisum,Piper anisum
"Carvalho-Silva, M",1,0.6647044240526462,Piper amalago,Piper amalago
R. Callejas Posada,1,0.3481570883814911,Piper bartlingianum,Piper bartlingianum
George Azevedo de Queiroz,1,0.45407715773045076,Piper amplum,Piper amplum
"Callejas, R",0,0.3765992969677145,Peperomia,Peperomia mosenii
George Azevedo de Queiroz,1,0.45407715773045076,Peperomia alata,Peperomia alata
"Carvalho-Silva, M",1,0.6647044240526462,Peperomia loxensis,Peperomia loxensis
M. Carvalho-Silva,1,0.6398998245225979,Piper glabratum,Piper glabratum
M. Carvalho-Silva,1,0.6398998245225979,Piper xylosteoides,Piper xylosteoides
M. Carvalho-Silva,1,0.6398998245225979,Piper tectoniifolium,Piper tectoniifolium
"Callejas, R",1,0.3765992969677145,Peperomia martiana,Peperomia martiana
"Callejas, R",1,0.3765992969677145,Piper umbellatum,Piper umbellatum
"Guimarães, EF",0,0.5514097200479395,Piper,Piper augustum
"Guimarães, EF",0,0.5514097200479395,Piper,Piper augustum
"Guimarães, EF",1,0.5514097200479395,Piper obliquum,Piper obliquum
"Callejas, R",0,0.3765992969677145,Piper,Piper piresii
"Guimarães, EF",1,0.5514097200479395,Peperomia barbarana,Peperomia barbarana
"Guimarães, EF",1,0.5514097200479395,Piper amalago,Piper amalago
"Guimarães, EF",1,0.5514097200479395,Piper obliquum,Piper obliquum
"Guimarães, EF",0,0.5514097200479395,Peperomia glabella,Peperomia glabella glabella
"Guimarães, EF",1,0.5514097200479395,Piper mollicomum,Piper mollicomum
"Guimarães, EF",1,0.5514097200479395,Peperomia magnoliifolia,Peperomia magnoliifolia
"Callejas, R",1,0.3765992969677145,Piper arboreum,Piper arboreum
"Guimarães, EF",1,0.5514097200479395,Peperomia urocarpa,Peperomia urocarpa
"Callejas, R",0,0.3765992969677145,Piper,Piper dichotomum
"Guimarães, EF",1,0.5514097200479395,Peperomia galioides,Peperomia galioides
"Guimarães, EF",1,0.5514097200479395,Piper hispidum,Piper hispidum
"Guimarães, EF",0,0.5514097200479395,Piper,Piper guianense
"Callejas, R",0,0.3765992969677145,Piper,Piper abutiloides
R. Callejas Posada,0,0.3481570883814911,Piper,Piper monteverdeanum
"Carvalho-Silva, M",1,0.6647044240526462,Piper miquelianum,Piper miquelianum
"Callejas, R",1,0.3765992969677145,Piper callosum,Piper callosum
"Carvalho-Silva, M",0,0.6647044240526462,Piper arboreum,Piper arboreum arboreum
"Carvalho-Silva, M",1,0.6647044240526462,Piper cernuum,Piper cernuum
"Machado-Silva, T.",1,0.9143551340758224,Piper gaudichaudianum,Piper gaudichaudianum
